gene	red1	red2	red3	white1	white2	white3	log2fold	p.value	q.value
VIT_203s0091g00160.1	3212	3199	2154	249	1209	1578	-1.420455323	0.040116823	0.112686525
VIT_205s0049g01310.1	2206	2369	1815	2765	2363	2241	0.301212774	0.044432934	0.122158008
VIT_218s0075g00520.1	384	245	256	126	242	207	-0.525826716	0.035385544	0.102202203
VIT_216s0039g01530.1	25	23	35	14	11	14	-1.017976152	0.06107655	0.156344579
VIT_211s0016g00610.4	937	888	716	918	1073	1041	0.347925719	0.003441371	0.015522745
VIT_206s0009g02500.1	2500	2260	2183	6681	6526	6435	1.591369422	1.79E-56	1.61E-53
VIT_205s0020g04280.1	31	26	29	26	23	29	-0.052062978	0.904805032	0.950413282
VIT_210s0003g03680.1	0	0	0	1	5	7	4.623313995	0.025990219	1
VIT_218s0072g00470.1	1483	1222	1174	1107	1279	1241	-0.003748637	0.971595567	0.984974619
VIT_217s0000g04020.1	1180	1183	1093	1170	953	910	-0.096681797	0.543450535	0.710265617
VIT_214s0068g00750.1	749	692	687	914	881	985	0.47338802	0.000177571	0.001229939
VIT_216s0098g00170.1	0	2	0	0	0	2	0.038434649	0.991547767	1
VIT_204s0008g01050.1	685	546	460	493	494	408	-0.172486879	0.279977638	0.464244004
VIT_213s0067g00830.1	259	197	227	154	189	211	-0.21483994	0.28255743	0.467282567
VIT_204s0008g02030.1	1264	1335	1492	1291	1327	1324	0.020487574	0.896715324	0.946395657
VIT_204s0008g04630.1	2	0	2	2	0	0	-0.858487291	0.750436708	1
VIT_210s0071g00300.1	1016	1024	1267	702	795	821	-0.443664727	0.012722288	0.04512944
VIT_216s0098g01030.1	558	568	564	347	314	423	-0.559090253	0.0013693	0.007161784
VIT_206s0004g05110.2	582	638	597	851	544	569	0.203169748	0.356117942	0.542944192
VIT_201s0011g02430.1	1160	954	850	945	1089	1157	0.202231757	0.084936267	0.200062812
VIT_206s0004g07240.1	131	82	93	59	55	50	-0.795329694	0.006405481	0.025831922
VIT_200s2679g00010.1	4	6	6	8	0	0	-0.882216456	0.573711737	0.734715263
VIT_208s0058g00100.1	1	3	2	0	0	2	-1.548234742	0.478270895	1
VIT_216s0050g02720.1	143	130	89	81	97	174	0.054847537	0.863797929	0.928736456
VIT_208s0040g01690.1	17	34	30	42	49	28	0.619008199	0.201477207	0.370852585
VIT_205s0094g01130.1	2097	1843	1993	1948	1673	1800	-0.041400431	0.759986127	0.864523104
VIT_215s0048g00650.1	0	0	0	0	0	2	1.91651322	0.635261221	1
VIT_215s0048g00150.1	0	1	2	1	0	1	-0.570791236	0.821959742	1
VIT_203s0038g03240.1	2964	2533	2322	2445	2488	2498	0.022084394	0.809484873	0.896546814
VIT_208s0032g01246.1	0	1	1	0	2	0	-0.00823902	0.997884211	1
VIT_218s0072g01110.1	26	24	23	44	44	27	0.75023832	0.086419467	0.202518074
VIT_208s0040g03060.1	2278	1841	1472	1435	1623	1508	-0.188579028	0.122119011	0.261662009
VIT_206s0004g04390.2	6322	5960	5095	5358	5767	5681	0.044049208	0.620155713	0.76890974
VIT_211s0078g00180.1	112	95	93	90	87	105	0.002941653	0.990381643	0.9954671
VIT_205s0094g00400.2	2316	2381	1824	2059	1822	1840	-0.092439738	0.49046802	0.6654768
VIT_200s0662g00010.1	1476	1205	1135	992	1323	1242	-0.009278138	0.941637115	0.969933278
VIT_218s0001g08150.2	2971	2610	2470	2997	3096	3323	0.317403969	0.000608509	0.003589661
VIT_203s0063g01770.1	13841	14161	8814	14984	10098	8528	-0.016889848	0.940163319	0.969266845
VIT_211s0016g02720.1	10819	10369	8369	9840	9093	8770	0.004169964	0.971156391	0.984850055
VIT_200s0207g00240.1	4391	3446	2734	3139	3368	3389	0.011028729	0.927337543	0.962450694
VIT_211s0016g04750.1	0	0	2	0	0	0	-1.901811804	0.636724667	1
VIT_204s0008g01420.6	774	707	643	1074	1145	1285	0.812450664	4.36E-12	1.49E-10
VIT_200s0174g00290.13	228	193	188	162	237	234	0.142831188	0.47889769	0.656145216
VIT_208s0032g00390.1	0	0	0	0	0	1	1.049694586	0.796987123	1
VIT_207s0104g00700.1	2049	1634	1499	1235	1158	1055	-0.485540013	0.000148731	0.001057512
VIT_207s0031g00450.1	4902	4580	4869	4202	4037	3965	-0.149208307	0.224990505	0.399902191
VIT_205s0049g01650.1	318	410	537	547	563	599	0.489958229	0.044361719	0.122006921
VIT_204s0069g00585.1	16	8	7	6	8	6	-0.511343112	0.51709486	0.688857995
VIT_216s0050g01820.1	2	4	2	1	2	9	0.646332714	0.63004268	0.776336459
VIT_218s0001g06560.1	19214	16650	19819	9160	10302	10196	-0.829471889	1.53E-10	4.08E-09
VIT_210s0116g00760.1	2876	2665	2187	2202	2566	3008	0.10054256	0.429092566	0.61169671
VIT_214s0068g01940.2	5337	5363	3576	5686	4342	3965	0.079703456	0.665206583	0.801457741
VIT_215s0048g01820.1	11	8	7	5	4	5	-0.787007317	0.36141565	0.548162492
VIT_214s0066g02320.1	26	12	14	20	19	13	0.120185945	0.835820666	0.912736927
VIT_216s0050g00550.1	0	0	1	2	0	0	1.041388881	0.788812957	1
VIT_210s0071g00380.1	1	1	1	8	9	16	3.542285522	0.003000854	0.013842671
VIT_206s0004g01330.2	1138	1026	990	699	811	733	-0.403055178	0.000589468	0.00349014
VIT_201s0137g00810.1	2635	2827	2550	2120	2373	2336	-0.148669141	0.215789822	0.388642666
VIT_208s0007g04590.1	40	71	77	40	33	38	-0.702755954	0.093894829	0.215306763
VIT_207s0005g01720.1	163	120	91	129	96	105	-0.064910873	0.807700241	0.895265034
VIT_215s0021g01760.1	2956	2757	2721	2609	2540	2341	-0.082359072	0.486303713	0.66202122
VIT_207s0031g02330.1	227	206	220	140	228	238	-0.031004435	0.893588865	0.945177698
VIT_205s0094g00070.1	2207	1830	1706	2035	2236	2152	0.256699028	0.006562779	0.026320296
VIT_214s0006g00660.1	551	436	401	332	344	347	-0.341475873	0.015415362	0.052697829
VIT_203s0063g02630.1	2994	2181	1645	1840	1586	1646	-0.309713903	0.0591338	0.152490212
VIT_204s0023g02830.3	3729	3920	3715	5045	5546	5917	0.618632859	2.89E-07	4.19E-06
VIT_200s2326g00010.1	6	11	4	24	34	21	2.001482445	0.001829219	0.009098
VIT_208s0040g01610.1	36	32	22	42	49	47	0.717359893	0.057302842	0.148971507
VIT_218s0041g02380.1	1	0	1	0	0	0	-1.765599346	0.661974619	1
VIT_200s0665g00010.1	52	44	49	48	34	32	-0.252307338	0.504884298	0.678534355
VIT_212s0034g01060.1	110	93	70	62	77	87	-0.173705932	0.528175185	0.697837281
VIT_204s0008g02490.2	3885	3184	2937	2874	2836	3060	-0.092678688	0.335579896	0.52282089
VIT_211s0016g01810.1	5372	6617	7479	611	588	839	-3.194016978	3.81E-53	3.07E-50
VIT_216s0013g01120.1	6746	5474	6015	2452	2949	3360	-0.972850425	1.53E-13	6.31E-12
VIT_211s0016g03370.4	381	347	340	807	854	717	1.245297303	9.19E-18	6.49E-16
VIT_206s0004g00065.1	0	2	0	1	0	0	-0.829834723	0.834268046	1
VIT_214s0060g01010.1	5057	3449	2258	2559	2882	2797	-0.263070159	0.166072728	0.325556902
VIT_200s1209g00010.1	0	3	0	9	11	5	3.138431831	0.026813048	0.082154419
VIT_200s0276g00085.1	0	4	0	2	22	48	4.215147522	0.001553024	0.007954523
VIT_207s0141g00390.2	5315	4122	3698	3584	3902	3940	-0.100262818	0.320787907	0.507217573
VIT_213s0019g04210.2	32	20	18	13	24	20	-0.192915784	0.710853	0.831575736
VIT_200s2262g00010.1	2784	2011	1925	1770	1780	1757	-0.236794151	0.044835951	0.122994581
VIT_217s0000g03530.1	10836	9560	8136	10289	8988	9016	0.088665041	0.451798155	0.632214102
VIT_218s0001g06570.1	0	0	1	1	0	1	0.99777691	0.765740403	1
VIT_208s0040g02810.1	2524	2178	1924	2106	2105	2080	0.02235305	0.819535809	0.90256286
VIT_204s0023g01180.1	692	725	725	674	775	852	0.180559756	0.234847896	0.411509379
VIT_201s0127g00440.4	22674	21120	16344	22633	21964	21533	0.236985919	0.029791098	0.089441013
VIT_207s0005g01820.1	2141	1929	1803	2128	1951	1951	0.131989674	0.244054434	0.422640924
VIT_213s0064g01260.1	74800	82049	67929	109896	113193	120718	0.698316307	9.05E-10	2.09E-08
VIT_203s0063g00930.1	255	197	223	283	252	186	0.192099864	0.397283976	0.581524129
VIT_206s0080g00060.1	41	36	34	29	43	31	-0.018668588	0.961957153	0.980379277
VIT_205s0029g00300.1	449	306	299	431	516	525	0.583249969	0.000302956	0.001966508
VIT_207s0104g00060.1	1453	1286	1161	1084	1285	1278	-0.005437024	0.959569438	0.979142724
VIT_218s0001g01760.1	1	1	3	0	0	3	-0.726402891	0.741750762	1
VIT_216s0039g00280.2	295	210	206	235	214	196	-0.03563734	0.854385067	0.923290396
VIT_217s0000g08180.1	8	7	2	0	3	1	-1.975884413	0.171821663	0.332856517
VIT_211s0037g00660.1	0	0	2	0	0	1	-0.939043044	0.811022469	1
VIT_204s0210g00080.1	22	32	40	48	40	18	0.241805395	0.647411232	0.789227458
VIT_212s0057g01400.1	1190	883	804	743	802	776	-0.207014789	0.102456869	0.229607425
VIT_200s0483g00020.1	1560	1221	1105	874	1067	1076	-0.267762474	0.028985446	0.087512255
VIT_209s0002g05360.1	12	3	7	4	15	8	0.398903485	0.657254047	0.795753556
VIT_205s0020g00720.3	10657	8931	7756	8279	8811	8706	0.014485894	0.869434052	0.93190315
VIT_208s0056g00430.1	604	536	501	311	327	311	-0.697706221	2.85E-07	4.14E-06
VIT_211s0052g00350.1	292	227	276	89	142	265	-0.607715889	0.068866065	0.171014228
VIT_200s1608g00010.1	4	0	0	1	0	1	-0.750025984	0.791595606	1
VIT_200s0301g00050.1	309	203	216	451	407	390	0.883267309	1.35E-06	1.66E-05
VIT_216s0098g01770.1	767	686	623	731	621	699	0.078378194	0.56924205	0.730696847
VIT_212s0035g00940.1	1	0	0	0	0	0	-0.873858765	0.830425212	1
VIT_200s0287g00080.1	2291	1928	1671	2180	2069	1877	0.158323556	0.195885106	0.363617615
VIT_205s0062g01070.1	7	10	4	3	4	2	-1.12308653	0.280517271	0.464830643
VIT_215s0048g01420.1	2662	2581	1923	2290	2582	2834	0.199559615	0.106783999	0.236712418
VIT_209s0002g01710.1	1113	1173	821	1311	1465	1393	0.518643848	0.000143355	0.001027075
VIT_219s0014g00410.1	5086	1288	702	577	608	601	-1.796937442	0.013756786	0.048056954
VIT_219s0014g03970.1	0	6	1	1	7	2	0.548774592	0.737358794	0.848039841
VIT_210s0003g00500.1	4209	2928	2275	3053	4417	4236	0.423719448	0.015100056	0.051824572
VIT_217s0000g03800.1	1383	1357	1478	1833	1562	1394	0.267744594	0.115318233	0.250451398
VIT_218s0001g10740.1	2	4	2	0	0	0	-3.778890826	0.108313987	1
VIT_218s0001g09060.1	976	740	707	603	516	533	-0.449102954	0.002239147	0.010805024
VIT_209s0002g04340.1	3288	3298	3932	3449	3519	3454	0.060127475	0.70066284	0.824669099
VIT_215s0024g00280.1	1923	1652	1652	1534	1879	1905	0.1121682	0.324984137	0.511458985
VIT_209s0054g01210.1	0	0	0	0	2	0	1.916927455	0.635184966	1
VIT_215s0048g01380.1	2	0	0	0	0	0	-1.619158059	0.689479719	1
VIT_214s0083g01130.1	18	8	0	1	1	0	-3.502341302	0.046198717	0.125859775
VIT_200s0131g00195.1	18	11	17	11	16	13	-0.115751423	0.848357989	0.919992116
VIT_203s0167g00070.1	27	14	16	9	11	17	-0.518222463	0.393465721	0.578096381
VIT_214s0006g03070.1	2461	2136	1980	1749	1926	1907	-0.143988687	0.118228361	0.255293873
VIT_200s0592g00020.1	64	85	103	53	122	84	0.089622372	0.813647674	0.898621782
VIT_202s0025g01070.1	199	215	136	191	159	154	-0.023610499	0.919511394	0.958292639
VIT_207s0005g02700.1	619	594	558	534	544	529	-0.051544233	0.694674744	0.821076055
VIT_207s0005g04130.1	3969	5565	4894	14352	10494	10765	1.381439034	1.98E-11	6.03E-10
VIT_213s0139g00290.1	162	141	152	128	187	154	0.126741422	0.569130746	0.730677667
VIT_216s0013g01600.1	0	0	0	0	0	1	1.049694586	0.796987123	1
VIT_218s0122g00010.1	1294	1121	968	1087	1077	1002	0.003033303	0.979378756	0.989532997
VIT_200s2562g00010.1	16	7	10	10	5	6	-0.531072209	0.501711756	0.675803813
VIT_210s0003g01120.1	420	329	242	447	475	412	0.538353734	0.002348574	0.011248671
VIT_206s0004g03220.2	69903	65804	57299	73564	70707	75169	0.278258348	0.002662407	0.012488736
VIT_218s0001g06700.1	43	33	18	22	25	29	-0.191483095	0.680625772	0.811094058
VIT_200s0415g00050.1	3056	2464	2378	1713	1605	1636	-0.574885683	1.11E-07	1.76E-06
VIT_213s0019g02150.1	5	4	4	3	9	2	0.193183508	0.860352818	0.926802999
VIT_207s0104g01050.2	1436	1040	1050	972	1056	1059	-0.092786891	0.441381288	0.623098845
VIT_200s1864g00010.1	105	90	70	46	45	56	-0.750066505	0.010823434	0.039760105
VIT_218s0001g06830.1	441	414	383	406	387	394	0.030626603	0.831375141	0.909647409
VIT_212s0059g00400.1	5	5	2	0	1	0	-3.364636999	0.078368776	1
VIT_210s0003g01640.2	3993	3476	3495	4209	4003	4028	0.250311519	0.017367709	0.058066907
VIT_205s0029g00020.1	10272	9506	7843	13928	11747	11886	0.543676087	1.81E-05	0.000167985
VIT_217s0000g07070.1	994	1058	721	945	1250	1158	0.365931196	0.019164868	0.062651807
VIT_206s0009g01200.2	6244	5446	4783	4714	6239	6195	0.149029608	0.2043946	0.374288363
VIT_207s0031g02120.1	2205	1864	1474	1817	1948	1818	0.112892105	0.33286938	0.519821202
VIT_214s0066g00620.1	0	0	0	0	1	2	2.500424461	0.521534848	1
VIT_212s0121g00280.1	76	42	33	38	43	35	-0.257019002	0.515168277	0.687064073
VIT_207s0031g01260.1	31	15	1	0	0	0	-6.229228365	0.000279388	0.001830414
VIT_207s0129g00670.1	4	0	2	0	0	4	-0.472508765	0.840636714	1
VIT_206s0009g01960.1	6	0	4	2	0	0	-2.157431251	0.334064607	1
VIT_200s1052g00020.1	0	0	2	0	0	0	-1.901811804	0.636724667	1
VIT_203s0063g00630.1	86	70	76	43	39	33	-0.91889556	0.004386154	0.018969588
VIT_214s0081g00180.1	0	2	0	1	0	0	-0.829834723	0.834268046	1
VIT_200s1306g00020.1	1044	995	964	1459	1503	1578	0.68279149	1.55E-09	3.45E-08
VIT_213s0019g04040.1	244	433	218	32	30	59	-2.80913694	3.90E-15	2.01E-13
VIT_206s0061g00030.1	1576	1384	1351	1522	1604	1648	0.237371157	0.018162907	0.06007423
VIT_215s0048g01300.1	6692	5965	5669	6641	8054	7730	0.379357848	8.57E-05	0.000658039
VIT_204s0008g05770.1	5522	1825	1176	1180	1584	1434	-0.856479683	0.135842611	0.282829881
VIT_205s0020g00200.1	1182	1024	972	817	862	880	-0.220269159	0.039177127	0.11069616
VIT_212s0035g01110.1	1072	966	754	868	882	697	-0.088109451	0.566563601	0.728816237
VIT_215s0048g00290.1	28	23	23	32	30	23	0.297214991	0.506720876	0.680312139
VIT_211s0016g04320.1	829	710	591	831	925	872	0.401273774	0.000788835	0.004462962
VIT_207s0005g02985.2	4	0	0	0	0	0	-2.608001971	0.512376744	1
VIT_219s0085g01040.1	20	9	21	14	8	10	-0.550516867	0.414607631	0.598054106
VIT_208s0007g08040.1	1295	1430	1653	730	796	881	-0.795640931	9.48E-06	9.50E-05
VIT_209s0002g06202.1	33	32	35	23	40	41	0.130707689	0.756564126	0.861893474
VIT_212s0028g01600.1	19538	17488	16437	14224	13231	13495	-0.291177482	0.003353716	0.015220868
VIT_210s0116g00100.1	838	911	1057	1385	1832	2256	1.026913071	4.49E-07	6.20E-06
VIT_218s0001g03190.1	311	272	188	277	244	199	0.012062785	0.956275131	0.977420517
VIT_218s0001g10580.1	39	67	58	26	17	27	-1.159744911	0.009886572	0.036749774
VIT_212s0134g00290.1	18	34	28	32	30	59	0.657539011	0.181276905	0.345092973
VIT_213s0156g00180.1	15775	13123	12068	10757	12097	12038	-0.136529028	0.104616315	0.232939453
VIT_200s0918g00015.1	10	0	0	0	0	0	-3.92482196	0.236507052	1
VIT_218s0001g14450.1	1089	844	873	1420	1135	903	0.404813781	0.034281327	0.099861679
VIT_211s0065g00710.1	2590	2119	2005	2652	2761	2743	0.376819954	5.15E-05	0.000419529
VIT_214s0066g02280.1	2	2	1	0	0	0	-3.069578604	0.272166554	1
VIT_213s0067g00930.1	2909	2834	2827	2055	2258	2394	-0.271756516	0.019295664	0.063006193
VIT_203s0038g00800.2	5831	5318	4518	5678	4835	4766	0.06351393	0.618062374	0.767963907
VIT_210s0003g00350.5	591	401	254	230	358	317	-0.343550404	0.167960106	0.327894366
VIT_203s0017g02200.1	0	0	0	0	0	1	1.049694586	0.796987123	1
VIT_214s0068g01660.1	140	131	114	65	98	65	-0.666343718	0.012396281	0.04415401
VIT_212s0034g01410.1	1163	1023	985	914	885	899	-0.140518513	0.216689751	0.389577747
VIT_201s0011g04710.1	0	0	2	2	4	1	1.800639009	0.390607254	1
VIT_201s0010g03060.1	5	12	3	10	13	1	0.361198857	0.733782813	0.845800836
VIT_212s0028g03580.1	3578	2690	2590	2547	3191	3307	0.126268286	0.301971204	0.487777969
VIT_205s0020g02490.2	5516	4844	4732	5018	5470	5134	0.139969066	0.126379008	0.268160792
VIT_208s0032g01230.1	3509	3170	3066	2967	3820	3773	0.200947895	0.08230996	0.195842057
VIT_200s0181g00190.1	39	25	27	34	50	36	0.497728807	0.218747048	0.3919305
VIT_219s0014g00750.1	245	281	268	262	311	358	0.304401667	0.122251818	0.261855498
VIT_212s0055g01210.1	0	4	1	1	3	3	0.521178063	0.761644331	1
VIT_209s0070g00960.1	2	4	4	4	0	0	-1.220307172	0.495635681	1
VIT_219s0015g00060.1	136	88	138	30	122	98	-0.469076022	0.282638037	0.467347205
VIT_214s0030g01830.1	2408	1818	1687	1419	1353	1378	-0.40744264	0.000549005	0.003278155
VIT_215s0048g02430.1	1	0	0	0	1	0	0.087921914	0.982809318	1
VIT_211s0103g00560.1	183	179	146	186	235	235	0.458436312	0.016095255	0.054549877
VIT_205s0077g02050.1	180	134	150	127	122	145	-0.142661455	0.50935735	0.682428458
VIT_203s0063g02370.1	32	39	27	27	31	19	-0.256956557	0.567925303	0.729754352
VIT_200s1860g00010.1	75	63	57	57	72	63	0.071586636	0.80503378	0.893727643
VIT_212s0055g00710.1	1751	1724	1508	1661	2058	1952	0.272998002	0.017413149	0.058184266
VIT_208s0056g01080.1	183	179	206	200	197	253	0.271463303	0.209484011	0.3805863
VIT_213s0067g02840.1	99	60	12	4	33	26	-1.302130184	0.081869702	0.195064444
VIT_206s0004g05850.1	67	51	53	88	33	62	0.207045478	0.616894086	0.767020313
VIT_203s0038g04270.1	30135	25711	22483	28355	26791	25308	0.139026606	0.191107753	0.357311182
VIT_210s0042g00560.1	161	87	94	44	70	102	-0.559792765	0.111379293	0.244229424
VIT_217s0000g00750.1	3	7	3	0	8	0	-0.649544777	0.695815214	0.82145927
VIT_210s0071g00060.1	120	51	43	24	48	26	-0.994637068	0.031712454	0.093943814
VIT_219s0015g01910.1	365	244	258	212	219	235	-0.279280654	0.122850524	0.262654398
VIT_212s0028g02010.1	0	0	0	4	2	0	3.561766341	0.235159521	1
VIT_218s0001g13500.1	535	544	370	412	686	694	0.395948763	0.059760515	0.153745022
VIT_200s0515g00040.1	10	12	7	11	4	7	-0.290633447	0.719663716	0.837026187
VIT_210s0003g01890.1	90	59	104	50	78	89	-0.151426553	0.666626722	0.802483109
VIT_208s0040g02510.2	3059	2168	2046	1954	2345	2406	-0.015694629	0.902000588	0.948828749
VIT_209s0002g02480.1	2218	2076	1546	1551	1397	1250	-0.372473773	0.011758054	0.042390385
VIT_206s0004g04860.1	105	248	248	488	332	443	1.121928094	0.00115537	0.006189559
VIT_204s0044g01210.1	2904	2391	2589	2141	3201	2999	0.163624317	0.277693554	0.461544565
VIT_215s0046g01275.1	79	24	10	5	6	6	-2.555129932	0.001036048	0.005617167
VIT_211s0149g00180.1	44	48	40	46	43	57	0.232250406	0.503951944	0.677807385
VIT_201s0011g02940.2	0	3	0	2	5	4	1.934004511	0.275627527	1
VIT_208s0007g08360.1	1705	1401	1594	1212	1247	1330	-0.224431859	0.073859269	0.180154513
VIT_203s0038g00230.1	814	736	914	868	1104	1292	0.47688354	0.009447207	0.035432534
VIT_216s0098g01820.1	1246	1096	920	1174	1295	1146	0.245608687	0.033260257	0.097616904
VIT_214s0108g01680.5	5761	4661	4966	3358	5052	4671	-0.150220363	0.307012253	0.493371846
VIT_218s0122g00460.1	7334	6885	6030	9381	6475	5791	0.199128249	0.298465193	0.484129982
VIT_203s0091g01220.1	4	6	12	1	3	4	-1.434994477	0.197980234	0.366266687
VIT_211s0065g01200.1	122	78	77	55	42	39	-0.913409488	0.004744809	0.020171936
VIT_218s0122g01420.1	21	15	7	36	28	26	1.193708959	0.027693219	0.084357518
VIT_206s0004g06120.1	4602	3658	3063	3763	4814	4908	0.351333377	0.00554114	0.02293374
VIT_207s0031g01340.1	100	67	69	48	66	55	-0.382547684	0.203922176	0.373746847
VIT_208s0058g01325.1	2	0	0	0	0	0	-1.619158059	0.689479719	1
VIT_212s0035g02180.1	22596	22890	19638	22052	25770	27413	0.293548479	0.006981322	0.027711606
VIT_208s0007g04760.2	3871	3124	2426	2918	2487	2586	-0.127187679	0.371898475	0.557775812
VIT_218s0001g14730.2	5135	3719	3464	3094	2874	2650	-0.407608904	0.002184266	0.010582674
VIT_206s0009g02555.1	0	0	2	2	4	0	1.567571902	0.524435078	1
VIT_213s0019g03700.1	14	22	16	6	13	24	-0.21264909	0.752022874	0.85856047
VIT_208s0058g00260.1	3467	2945	3006	3556	3929	4018	0.377321683	0.000104285	0.000780961
VIT_216s0098g01230.1	9462	7154	5525	5148	4498	4219	-0.559881096	0.000304092	0.001971556
VIT_218s0089g00040.1	64	120	79	93	130	156	0.59206947	0.07690579	0.18601335
VIT_214s0108g01120.1	1071	728	623	769	785	675	-0.006384653	0.969317072	0.983782534
VIT_212s0028g03190.1	0	0	2	0	2	8	2.28029208	0.312083004	1
VIT_202s0012g01750.1	1208	938	981	753	883	867	-0.228976086	0.058600988	0.151523872
VIT_215s0046g01140.1	728	1155	1520	218	363	778	-1.296267443	0.041403637	0.115537037
VIT_214s0083g00400.1	621	729	309	1731	2255	2364	2.039726597	1.00E-17	7.03E-16
VIT_207s0129g01050.1	2608	2643	3187	1768	2004	2460	-0.369728516	0.038139731	0.108486668
VIT_214s0036g00570.3	5384	4134	3887	3570	4619	5140	0.086473478	0.523908867	0.693982538
VIT_205s0020g03510.1	822	592	511	437	361	375	-0.602874553	0.000508489	0.003071263
VIT_209s0002g09270.1	20	15	24	16	4	14	-0.707921113	0.303368428	0.489052327
VIT_206s0004g03020.1	792	1020	1220	892	978	1529	0.218367906	0.386190145	0.571392551
VIT_216s0013g02100.2	1792	1321	1295	1263	1565	1469	0.060741952	0.621037648	0.769462297
VIT_214s0006g00090.1	0	0	2	0	0	0	-1.901811804	0.636724667	1
VIT_208s0007g00510.2	4696	4266	3854	3157	3638	4109	-0.144221992	0.192321143	0.358983519
VIT_216s0098g00250.1	503	349	286	212	228	271	-0.569433486	0.003398844	0.015369905
VIT_203s0091g00270.1	2383	2048	1709	2197	2175	2068	0.169507864	0.123623366	0.263776057
VIT_205s0051g00510.1	0	1	6	2	3	1	-0.241307096	0.888685577	1
VIT_219s0085g00020.1	2822	2060	2144	1473	1842	1859	-0.347025717	0.005892724	0.024127157
VIT_209s0002g08200.1	0	2	4	2	4	0	-0.000926793	0.999610869	1
VIT_204s0008g06370.1	0	0	1	0	0	0	-0.873858765	0.830425212	1
VIT_218s0001g10250.4	814	628	506	561	685	614	0.037504088	0.801476002	0.891624724
VIT_208s0007g07090.1	2332	2519	2131	3336	3766	3916	0.741853564	4.20E-10	1.04E-08
VIT_215s0021g02842.1	40	46	26	25	18	28	-0.557376555	0.216512525	0.389290212
VIT_213s0019g01080.2	267	290	336	261	273	330	0.022264905	0.91631772	0.956488239
VIT_210s0116g01250.1	6	2	3	2	1	4	-0.532646823	0.685778378	0.81516301
VIT_218s0089g00530.1	25	10	10	7	14	20	-0.016085564	0.981383311	0.990859255
VIT_205s0020g04330.1	51	39	27	22	15	19	-0.947466552	0.039459324	0.111339788
VIT_216s0098g00640.1	87	41	45	22	25	20	-1.248757116	0.003397681	0.015367729
VIT_216s0050g02570.1	4272	3834	3205	4535	4353	4424	0.333225103	0.00097338	0.005322264
VIT_219s0027g00960.1	40	18	26	17	11	7	-1.142286721	0.05735456	0.149037113
VIT_200s0258g00100.1	39	34	19	34	31	25	0.083127425	0.85235196	0.922332162
VIT_207s0031g00920.1	32177	31731	30453	39988	37449	39967	0.401389382	0.000278742	0.00182778
VIT_217s0000g01730.1	4819	5144	4127	4310	3910	3909	-0.124387602	0.328385276	0.515213337
VIT_204s0008g04010.1	235	238	204	336	355	398	0.773978684	2.14E-06	2.53E-05
VIT_205s0029g00970.1	5	0	5	0	7	6	0.441991114	0.77988748	0.878304173
VIT_200s0270g00050.1	10995	9106	7800	9205	9725	10082	0.155895444	0.092701559	0.213200326
VIT_215s0046g02730.1	426	368	388	341	340	386	-0.059709783	0.695307603	0.821288778
VIT_202s0025g00730.1	0	3	0	0	0	0	-2.377494058	0.551616132	1
