gene	red1	red2	red3	white1	white2	white3	log2fold	p.value	q.value
VIT_13s0019g03470.t01	3109	4028	3658	4239	4134	4090	0.307693827	0.001719108	0.008527861
VIT_05s0049g00790.t01	177	33	204	38	58	42	-1.561597979	0.005521162	0.022518964
VIT_00s0218g00180.t01	7	8	3	3	0	0	-2.449925366	0.127123752	0.266040814
VIT_12s0028g01240.t01	942	1052	937	1307	1223	1078	0.395364519	0.004392308	0.018656562
VIT_08s0007g08450.t01	43	44	47	56	71	39	0.39808215	0.289337884	0.4722152
VIT_19s0090g00910.t01	584	755	711	959	685	648	0.267937854	0.16375075	0.320600341
VIT_19s0014g00260.t01	182	227	185	257	208	227	0.32227735	0.098289295	0.221095391
VIT_08s0105g00290.t01	2739	3039	2604	2753	2935	3022	0.146676915	0.158436011	0.312895406
VIT_17s0000g04330.t01	6	12	7	1	2	3	-1.945568936	0.07854046	0.186976597
VIT_02s0154g00490.t01	5838	6500	6352	4323	2315	2027	-1.001567995	0.012178496	0.043119224
VIT_13s0101g00310.t01	1	3	3	2	0	3	-0.357176252	0.833979628	0.907789237
VIT_03s0038g01410.t01	158	214	199	335	423	386	1.099893131	1.19E-10	3.03E-09
VIT_05s0029g01460.t01	0	2	0	0	0	1	-0.652565943	0.872069664	1
VIT_12s0028g01660.t01	3	2	3	5	1	2	0.093673567	0.946179583	0.970914617
VIT_13s0067g03520.t01	191	147	139	159	232	247	0.487901878	0.063894162	0.159836624
VIT_02s0025g03090.t01	819	906	867	966	840	719	0.05848494	0.717888192	0.837903776
VIT_03s0063g01290.t01	10215	36650	16456	13943	21817	13834	-0.200217617	0.674134575	0.807288179
VIT_18s0041g02210.t01	14	10	14	2	10	1	-1.488869185	0.130550748	0.271254128
VIT_06s0061g00670.t01	935	1115	1239	2641	1905	1934	1.07928574	3.11E-09	6.25E-08
VIT_00s0184g00060.t01	45	29	23	66	41	33	0.609335643	0.211373746	0.38173227
VIT_00s0174g00010.t01	10	7	9	8	30	22	1.265664658	0.077838769	0.185672913
VIT_14s0068g01670.t01	1731	2124	1941	1825	1907	2004	0.080847643	0.400848404	0.586131037
VIT_08s0007g04980.t01	3086	3484	3358	3276	3689	3672	0.189937644	0.054200448	0.140945787
VIT_18s0089g00370.t01	110	195	127	106	91	86	-0.490818233	0.062916343	0.157838886
VIT_12s0028g01860.t01	12	13	5	16	24	45	1.588172162	0.01556414	0.052819345
VIT_07s0005g04370.t01	684	810	748	758	630	622	-0.058340287	0.698683714	0.824286944
VIT_08s0056g00620.t01	4260	5852	5170	5641	5042	4510	0.098013561	0.458104372	0.637526033
VIT_08s0007g04440.t01	1	6	2	0	0	0	-3.854518428	0.111761532	1
VIT_14s0060g00910.t01	951	1099	890	782	649	755	-0.32995395	0.02263096	0.071325682
VIT_07s0005g03700.t01	31	36	46	4	10	1	-2.826125502	6.38E-05	0.000490664
VIT_15s0046g02420.t01	10456	11293	13950	26224	23526	26053	1.176056818	9.58E-16	4.96E-14
VIT_07s0005g03570.t01	1322	1442	1389	1359	1381	1439	0.099658589	0.372440876	0.558942042
VIT_00s0374g00020.t01	34	19	36	18	26	31	-0.190053811	0.712640235	0.834531472
VIT_08s0007g05510.t01	217	290	257	295	258	283	0.232395318	0.177464241	0.338842456
VIT_18s0086g00310.t01	3	0	1	0	0	1	-1.909410077	0.513443711	1
VIT_18s0001g09770.t01	0	0	0	2	0	0	2.004544108	0.619160268	1
VIT_03s0038g02660.t01	21	38	10	7	12	9	-1.179660225	0.086677254	0.201208062
VIT_16s0050g02110.t01	0	0	0	4	1	1	3.562941548	0.181566215	1
VIT_04s0023g01130.t01	759	823	859	818	637	662	-0.110388629	0.50765297	0.680446023
VIT_00s0279g00070.t01	32	30	26	25	10	6	-0.996683372	0.120288564	0.255614593
VIT_14s0083g01160.t01	8435	9314	9753	10608	13712	14606	0.5862649	9.71E-06	9.33E-05
VIT_08s0040g02910.t01	1509	1624	1721	1580	1393	1409	-0.055344116	0.685914513	0.81547138
VIT_01s0011g02850.t01	1089	1367	1190	1070	1235	1127	0.009475948	0.929405808	0.961958638
VIT_09s0018g01490.t01	1160	5392	1889	892	1058	990	-1.351575867	0.020259973	0.065383029
VIT_05s0077g01080.t01	289	238	337	485	472	439	0.770753431	0.000244092	0.001605108
VIT_12s0059g02140.t01	115	164	123	79	118	114	-0.271061841	0.277264501	0.45977153
VIT_11s0037g00780.t01	0	0	0	0	0	6	3.506222725	0.350255918	1
VIT_01s0150g00390.t01	86	90	81	49	59	99	-0.229110685	0.496689566	0.670876651
VIT_09s0018g01340.t01	301	130	208	550	646	805	1.688552838	6.08E-08	9.68E-07
VIT_00s0772g00020.t01	8	10	2	0	1	1	-3.227138095	0.042982494	0.118319372
VIT_01s0011g00710.t01	189	199	187	142	175	183	-0.114714416	0.569397265	0.731210834
VIT_01s0011g02470.t01	773	688	851	731	794	779	0.073938579	0.655195436	0.79450041
VIT_00s0270g00040.t01	17	14	11	15	12	16	0.117254411	0.850204731	0.916963623
VIT_08s0040g03320.t01	952	1015	885	1762	1717	1750	0.966059729	1.99E-15	9.84E-14
VIT_19s0093g00160.t01	15754	25273	18331	19773	17435	15198	-0.062542027	0.679798576	0.811244488
VIT_06s0080g01270.t01	1236	1744	1248	925	995	958	-0.449733327	0.000250843	0.001645245
VIT_18s0122g00780.t01	1430	1482	1270	1515	1711	2149	0.446846367	0.003641178	0.01591981
VIT_14s0006g00630.t01	3223	3858	3281	3406	3066	3169	-0.00554377	0.959901537	0.978012081
VIT_10s0116g00240.t01	111	161	107	82	101	111	-0.263276934	0.294908233	0.478731925
VIT_15s0048g01160.t01	14141	14098	13117	12120	13728	13337	0.006452143	0.95550501	0.975779451
VIT_08s0007g08890.t01	6	10	18	19	6	15	0.344664895	0.655380769	0.79450041
VIT_05s0020g02440.t01	300	446	373	323	263	285	-0.252162487	0.157010348	0.31088429
VIT_06s0004g05700.t01	51	80	40	97	82	73	0.676595144	0.044180231	0.12084515
VIT_18s0001g11970.t01	2064	3203	2672	4317	4621	4323	0.848466001	4.38E-13	1.61E-11
VIT_07s0005g03080.t01	0	0	0	2	0	4	3.536060348	0.249961145	1
VIT_04s0023g02600.t01	172	287	232	191	209	262	0.045670788	0.826672862	0.904320315
VIT_06s0004g01730.t01	13	22	19	12	11	17	-0.325849205	0.582766901	0.741162291
VIT_14s0036g01000.t01	12	20	20	20	18	22	0.312842076	0.561628277	0.725547431
VIT_19s0177g00220.t01	1116	1294	1567	1840	1783	1609	0.489266929	0.001879175	0.009197833
VIT_07s0104g00670.t01	2877	3914	3345	4498	4358	4342	0.484250575	1.15E-06	1.39E-05
VIT_03s0132g00320.t01	95	146	71	82	148	137	0.338572805	0.289805558	0.472828693
VIT_04s0023g01830.t01	2338	3000	2280	1828	2329	2343	-0.132591703	0.282088886	0.464569183
VIT_05s0020g00880.t01	1840	2446	1731	1479	1647	1993	-0.133473113	0.344190653	0.530381141
VIT_13s0047g00910.t01	1	5	4	5	3	5	0.516989015	0.6618718	0.798802372
VIT_10s0003g01230.t01	1521	1549	1347	1237	1418	1457	-0.01761101	0.893000002	0.941160632
VIT_18s0001g01310.t01	249	128	201	24	123	172	-0.828878948	0.292017351	0.475488642
VIT_18s0001g09100.t01	1638	2127	1531	1344	1464	1321	-0.257648132	0.035987336	0.10305178
VIT_17s0000g07730.t01	1005	894	988	543	609	641	-0.609184806	0.000148848	0.00103393
VIT_04s0044g00390.t01	0	0	0	2	14	1	5.017099383	0.016206177	0.054656203
VIT_07s0005g01840.t01	2	8	0	16	6	10	1.860248877	0.102799107	0.22830176
VIT_00s0286g00130.t01	5134	4425	4517	5661	5537	6340	0.394968422	0.008662452	0.032730058
VIT_05s0077g01790.t01	1677	2399	1916	1782	1771	1774	-0.063915745	0.554718158	0.719706577
VIT_18s0001g13210.t01	121	111	180	148	200	199	0.485025852	0.076305029	0.182870032
VIT_14s0081g00250.t01	25	40	35	23	21	20	-0.534915791	0.236227064	0.412388768
VIT_07s0104g01010.t01	117	153	87	78	69	100	-0.428405661	0.145298907	0.293792748
VIT_09s0002g05160.t01	3264	4881	4253	4458	4062	3987	0.12176237	0.334343646	0.519719379
VIT_04s0023g03340.t01	570	670	782	793	832	656	0.268012272	0.118704511	0.253201386
VIT_15s0048g01210.t01	6	0	2	2	2	10	0.78982438	0.59653006	0.751388974
VIT_09s0002g06510.t01	537	731	523	322	340	345	-0.727636247	7.64E-07	9.52E-06
VIT_07s0104g00690.t01	3196	3877	3452	2856	3232	3252	-0.077949181	0.391886774	0.577638179
VIT_08s0056g00290.t01	4436	6441	4987	5439	4994	4851	0.055525588	0.639913867	0.783367612
VIT_16s0148g00380.t01	2	0	0	0	0	0	-1.898831826	0.637247755	1
VIT_13s0139g00090.t01	0	2	0	4	1	2	2.024763601	0.346526566	1
VIT_09s0002g05870.t01	254	211	215	159	289	261	0.128987416	0.617592988	0.766742214
VIT_10s0003g02480.t01	33	36	59	66	47	62	0.54314114	0.168914987	0.327292802
VIT_11s0065g00310.t01	2391	2841	2504	2499	3128	3167	0.276386705	0.013490713	0.046973366
VIT_05s0020g04500.t01	1749	1792	1760	1858	1564	1367	-0.05374293	0.740605143	0.852356671
VIT_14s0108g00560.t01	131	240	127	81	103	105	-0.6680013	0.014927596	0.051117806
VIT_16s0013g01340.t01	244	196	206	236	364	336	0.605025667	0.009517016	0.035392418
VIT_05s0077g00840.t01	27	11	16	54	79	104	2.181663598	4.78E-06	4.93E-05
VIT_07s0005g04110.t01	1	8	3	8	8	1	0.678688271	0.582449528	0.740995492
VIT_00s2085g00010.t01	2603	3048	2775	2447	2857	3554	0.161873679	0.240071114	0.416842973
VIT_17s0000g08140.t01	4363	7975	5915	6926	7749	7731	0.412084329	0.00440446	0.018699969
VIT_05s0049g01120.t01	192	182	245	307	314	225	0.536637848	0.02411496	0.075001021
VIT_13s0156g00470.t01	31	34	63	47	79	51	0.548938803	0.197198758	0.364633768
VIT_04s0008g05590.t01	1350	1691	1490	2382	1930	1744	0.522573877	0.000759655	0.00430371
VIT_06s0080g00250.t01	1513	1426	1648	1839	2291	2159	0.534436053	0.000275125	0.001781043
VIT_13s0067g02180.t01	2283	3310	2977	2741	2490	2146	-0.107651628	0.457562816	0.637353437
VIT_00s0332g00030.t01	97	167	80	100	86	133	0.009162758	0.976602715	0.986998877
VIT_04s0008g02420.t01	92	136	125	141	163	137	0.423938618	0.061484413	0.155107413
VIT_15s0046g02730.t01	442	490	412	387	382	442	-0.057997925	0.702194387	0.827065066
VIT_13s0047g01190.t01	24	33	24	33	38	31	0.435038666	0.301500793	0.485373245
VIT_05s0049g00040.t01	1984	2445	2094	1940	3112	2803	0.357911438	0.022583751	0.071225917
VIT_14s0030g01370.t01	772	810	781	590	629	669	-0.235776325	0.073505382	0.178063132
VIT_05s0165g00130.t01	1	2	6	3	6	3	0.502908144	0.692913925	0.820313941
VIT_10s0003g03980.t01	1276	1259	1251	1295	1325	1448	0.188635093	0.148434986	0.298263789
VIT_09s0070g00970.t01	4	1	0	4	0	0	-0.255829125	0.917627162	1
VIT_11s0016g02810.t01	87	70	83	78	134	112	0.503629351	0.102220893	0.227348401
VIT_18s0041g01980.t01	9	0	8	7	3	6	-0.065705875	0.957865658	0.976763604
VIT_10s0003g03440.t01	6	4	8	5	6	2	-0.394575556	0.7025263	0.827194023
VIT_05s0020g02710.t01	545	576	562	553	583	546	0.088923468	0.518680726	0.689596597
VIT_13s0067g01350.t01	11	39	19	15	2	9	-1.240929138	0.122501509	0.258894343
VIT_19s0015g02760.t01	7	10	14	9	13	10	0.139828271	0.845540898	0.914086399
VIT_16s0039g01210.t01	32	34	24	14	32	30	-0.162231381	0.743823106	0.854728378
VIT_09s0002g03490.t01	689	837	645	458	651	610	-0.244384819	0.121226999	0.256964876
VIT_18s0001g03630.t01	29	63	31	32	26	40	-0.200515082	0.651819465	0.792069721
VIT_08s0007g06900.t01	1	4	6	2	0	0	-2.303620408	0.2396286	0.416370765
VIT_14s0108g00110.t01	339	542	420	267	281	350	-0.427250714	0.016353073	0.055080365
VIT_17s0000g04130.t01	216	219	237	409	322	268	0.666244246	0.0032406	0.014483706
VIT_13s0064g01110.t01	738	888	806	82	93	105	-3.024864205	1.17E-77	2.67E-74
VIT_01s0010g03320.t01	919	1259	985	651	672	706	-0.537912077	5.19E-06	5.33E-05
VIT_17s0000g05940.t01	1895	2240	1851	1719	1872	1915	-0.026132416	0.797975729	0.887686454
VIT_01s0127g00310.t01	310	288	294	220	277	224	-0.225345758	0.247175623	0.425306773
VIT_12s0028g01060.t01	35	37	28	13	39	38	-0.074856412	0.883100807	0.935122043
VIT_19s0177g00170.t01	1372	1583	1463	1469	1660	1592	0.18802754	0.068362939	0.168350355
VIT_00s0199g00030.t01	769	869	844	842	782	766	0.040102092	0.760175484	0.865096325
VIT_17s0000g03630.t01	7	24	2	2	8	16	-0.194134583	0.852754008	0.918408159
VIT_00s0527g00030.t01	0	1	0	2	0	0	1.042771103	0.79597284	1
VIT_17s0000g05860.t01	4184	4260	3646	2631	3644	3999	-0.153833617	0.335384959	0.520843015
VIT_13s0156g00180.t01	13782	18286	15105	12446	13711	13647	-0.144954649	0.081687206	0.192564339
VIT_07s0005g04020.t01	132	148	114	57	72	143	-0.450264333	0.197947262	0.365692952
VIT_16s0050g00800.t01	1168	1668	1311	1457	1316	1413	0.120609763	0.325336541	0.510605989
VIT_06s0009g01060.t01	1205	1525	1569	1341	1635	1774	0.236688252	0.082277688	0.193579142
VIT_14s0083g01010.t01	2251	2828	2360	2313	2325	2407	0.020207585	0.829853272	0.906052366
VIT_19s0015g02780.t01	44	52	26	40	20	40	-0.181363464	0.701715677	0.826671324
VIT_18s0001g09850.t01	19687	18412	20490	19475	17041	18445	-0.007915906	0.955404987	0.975779451
VIT_11s0052g00370.t01	2	1	0	2	0	4	1.059462195	0.619771932	1
VIT_04s0008g06990.t01	1481	2040	1821	1866	1680	1487	0.020182407	0.885057899	0.936511424
VIT_04s0008g04340.t01	4708	6527	4790	4339	4124	4028	-0.252632192	0.027829849	0.084221524
VIT_17s0000g06440.t01	1079	1243	1145	1174	1217	1538	0.271680779	0.044097323	0.120632784
VIT_13s0019g04350.t01	2319	2959	2349	2180	2648	2845	0.104633118	0.373958863	0.560375398
VIT_08s0056g00250.t01	1296	1788	1442	1298	1316	1511	-0.031581589	0.782810572	0.878793178
VIT_01s0011g00290.t01	415	725	484	435	401	380	-0.298570363	0.099880376	0.22377309
VIT_02s0025g02970.t01	144	117	142	108	117	161	0.011479176	0.966325383	0.981238738
VIT_04s0008g00520.t01	8096	16372	10976	9524	10838	10291	-0.086628326	0.600672543	0.753833756
VIT_17s0000g05090.t01	1316	1643	1355	1265	1386	1401	0.006704939	0.947392195	0.97118728
VIT_11s0016g01680.t01	15	14	17	4	2	9	-1.536511275	0.061467647	0.155104577
VIT_17s0000g09350.t01	4900	6837	5211	5492	5735	5625	0.096453385	0.326867625	0.511921204
VIT_00s0245g00050.t01	2672	2832	2529	2603	2405	2592	0.011152815	0.925501678	0.959808329
VIT_03s0091g01030.t01	2186	2661	2314	1983	2194	1969	-0.124272943	0.211425157	0.381782478
VIT_09s0054g00340.t01	208	199	160	233	247	233	0.417259659	0.042124574	0.116615449
VIT_01s0011g02670.t01	43	32	29	17	40	28	-0.226299247	0.644203711	0.785636877
VIT_18s0117g00140.t01	760	777	692	675	783	860	0.141742063	0.330288589	0.515445599
VIT_19s0027g01470.t01	4	2	8	4	4	2	-0.41655119	0.723964051	0.841622912
VIT_00s0227g00170.t01	846	1295	950	1048	851	716	-0.125094011	0.495439245	0.670073288
VIT_08s0007g08260.t01	7400	12616	10359	12747	17574	15576	0.704076089	2.65E-06	2.92E-05
VIT_19s0085g00840.t01	337	415	344	347	275	351	-0.071503453	0.682233276	0.813005898
VIT_05s0020g04940.t01	18	27	20	15	14	10	-0.626911636	0.268044793	0.449233028
VIT_10s0116g00940.t01	10601	15081	12768	12355	14049	13881	0.169853952	0.076766629	0.183689571
VIT_12s0057g01280.t01	1098	1287	1098	1109	1088	1147	0.036829008	0.740507813	0.852287494
VIT_04s0008g02070.t01	627	872	715	285	269	240	-1.37384205	2.07E-19	1.66E-17
VIT_15s0048g01760.t01	2115	2519	2046	1843	2061	1957	-0.093596236	0.363819053	0.550185909
VIT_18s0001g09310.t01	4843	5545	4641	4114	5020	4730	-0.025320707	0.812670871	0.896476955
VIT_04s0008g04060.t01	669	614	749	2092	1704	1753	1.53531003	1.52E-18	1.08E-16
VIT_07s0255g00040.t01	232	343	230	187	119	152	-0.698585307	0.003919708	0.01694347
VIT_05s0049g00430.t01	34	55	33	4	8	4	-2.821415396	3.46E-06	3.70E-05
VIT_19s0027g01640.t01	1268	1521	1468	1422	1421	1516	0.129222569	0.229916697	0.404456255
VIT_08s0007g05390.t01	485	682	603	332	285	312	-0.824757856	1.26E-07	1.88E-06
VIT_10s0116g01400.t01	3353	4162	3732	4079	3666	3692	0.124244398	0.259389756	0.438993073
VIT_05s0102g01010.t01	11	19	14	4	8	14	-0.658336464	0.371966891	0.558513904
VIT_05s0062g00880.t01	1300	1786	1517	1443	1222	1165	-0.158125901	0.262600306	0.442667983
VIT_12s0028g00140.t01	555	532	595	657	661	721	0.361556318	0.01887622	0.061797083
VIT_18s0117g00020.t01	77	62	61	58	63	61	-0.057782575	0.857303955	0.92096473
VIT_11s0065g00300.t01	36	94	77	75	74	71	0.214002878	0.544610896	0.711146604
VIT_14s0030g01500.t01	5	5	4	1	5	3	-0.562546557	0.634326645	0.778651005
VIT_09s0002g04230.t01	808	1461	1091	1061	946	1089	0.000153017	0.999254085	0.999734369
VIT_01s0011g04990.t01	3541	3264	4419	4595	2697	2709	-0.07389171	0.757346795	0.863766167
VIT_08s0007g05630.t01	484	428	439	374	315	455	-0.159297853	0.432590575	0.615677921
VIT_11s0037g00210.t01	17455	21466	17840	16272	20115	20233	0.090250102	0.37924927	0.565564057
VIT_15s0046g02130.t01	934	1010	845	1097	1376	1595	0.630695	4.41E-05	0.000354738
VIT_12s0028g00560.t01	13	42	29	61	37	23	0.676097535	0.21858848	0.390834016
VIT_19s0014g03290.t01	10671	18274	14591	16348	18402	17742	0.382385439	0.003610182	0.015799378
VIT_14s0060g01520.t01	96	142	87	70	67	72	-0.52799829	0.056741061	0.146108871
VIT_17s0000g01720.t01	4235	6039	4897	5230	5307	5450	0.180655978	0.063143367	0.158287024
VIT_17s0000g01990.t01	198	264	253	175	236	186	-0.163456614	0.404945405	0.589899156
VIT_03s0097g00710.t01	2201	1918	1911	927	847	967	-1.057435639	4.22E-11	1.16E-09
VIT_01s0011g05690.t01	720	911	669	896	978	904	0.372035917	0.003838271	0.016635513
VIT_19s0085g00490.t01	1674	1857	1728	1272	1501	1485	-0.215387154	0.05350693	0.13955441
VIT_13s0067g03810.t01	3331	4243	4202	4252	3982	3800	0.131197448	0.269945072	0.451064169
VIT_01s0146g00110.t01	3840	4512	4229	4356	3977	4232	0.094293781	0.372086896	0.558627906
VIT_03s0038g01590.t01	6	2	1	1	0	3	-1.140431841	0.513359068	0.68530682
VIT_09s0002g06590.t01	0	2	2	0	0	2	-0.868609876	0.755190542	1
VIT_09s0002g01520.t01	2	3	2	9	10	8	2.052356216	0.04157989	0.115456553
VIT_15s0048g00440.t01	404	526	446	390	385	360	-0.176689992	0.217376711	0.389214463
VIT_00s0218g00030.t01	688	757	728	830	866	820	0.303162088	0.014144215	0.04882865
VIT_14s0068g00970.t01	795	480	646	563	810	939	0.319942683	0.214779127	0.385830665
VIT_13s0019g01920.t01	4	2	0	0	2	0	-1.55984924	0.538004477	1
VIT_08s0007g02910.t01	6186	8007	6415	5236	6485	6422	-0.086871958	0.407442626	0.592067894
VIT_06s0009g02710.t01	159	244	174	202	174	195	0.09541553	0.641382563	0.784230615
VIT_05s0020g03090.t01	3862	4186	3469	2760	3290	3202	-0.227388017	0.05291037	0.138375067
VIT_04s0023g03180.t01	427	484	437	348	403	412	-0.121758087	0.395448217	0.581054856
VIT_12s0055g01180.t01	0	0	0	6	2	0	3.9859849	0.154697538	1
VIT_03s0088g01050.t01	206	365	313	207	214	244	-0.299567797	0.139568048	0.285380389
VIT_13s0019g01840.t01	476	442	470	805	911	649	0.852685531	3.73E-06	3.95E-05
VIT_06s0004g03710.t01	696	878	767	780	978	827	0.239051785	0.060571181	0.153549705
VIT_11s0016g00190.t01	281	246	328	378	490	497	0.750169771	0.00024291	0.00159871
VIT_13s0019g04630.t01	269	276	286	201	156	197	-0.494160841	0.015759026	0.053377873
VIT_03s0038g03560.t01	668	927	838	1423	1193	1049	0.698893391	1.96E-05	0.000173559
VIT_09s0054g01820.t01	77	108	79	67	93	62	-0.147876526	0.613660022	0.763764393
VIT_02s0012g00960.t01	0	0	2	0	0	0	-1.788172277	0.657740643	1
VIT_08s0105g00360.t01	2256	3395	2875	2677	2438	2313	-0.088850302	0.498536648	0.672477476
VIT_18s0001g09700.t01	3345	6173	4044	4155	4688	4979	0.145405737	0.347421967	0.533468414
VIT_09s0054g00570.t01	24	137	36	0	2	2	-5.449802062	2.93E-08	4.92E-07
VIT_00s0259g00090.t01	1	4	3	0	1	2	-1.297266033	0.473667699	0.650994557
VIT_06s0004g05580.t01	12	12	17	9	20	8	-0.068723937	0.921160192	0.9570009
VIT_14s0030g00320.t01	307	348	368	441	521	492	0.597525954	8.66E-05	0.000641374
VIT_16s0013g00990.t01	1129	634	933	172	187	252	-2.088788789	1.70E-14	7.49E-13
VIT_12s0055g00890.t01	113	134	108	83	125	136	0.04420691	0.865021344	0.925359452
VIT_15s0048g02100.t01	1370	1797	1453	1386	1238	1025	-0.234671845	0.123818339	0.261165863
VIT_11s0037g01080.t01	56	50	48	66	59	51	0.280105821	0.410764685	0.595157818
VIT_10s0003g01900.t01	3533	3249	2961	3298	3723	3690	0.216885528	0.121501831	0.257380649
VIT_11s0065g00410.t01	0	3	0	0	0	0	-2.19202714	0.584156955	1
VIT_01s0011g03210.t01	14	12	22	21	41	69	1.51485075	0.007933688	0.030474359
VIT_05s0094g00960.t01	2	0	0	6	9	0	2.912504161	0.156177543	0.309663769
VIT_18s0072g00410.t01	1525	2015	1757	2079	2037	2199	0.354286918	0.000462581	0.002779975
VIT_07s0129g00250.t01	69	58	61	123	119	119	1.024466634	0.000195955	0.001325493
VIT_14s0036g00240.t01	161	130	138	130	172	194	0.281634931	0.269223158	0.450290387
VIT_14s0068g01780.t01	6	23	5	0	0	7	-2.132872538	0.131850121	0.273188857
VIT_12s0121g00240.t01	60	72	105	73	168	122	0.695273692	0.053177195	0.138836743
VIT_18s0089g01050.t01	788	991	906	833	744	702	-0.135517996	0.325173636	0.510454112
VIT_15s0046g01900.t01	143	171	298	499	688	687	1.698169186	1.85E-10	4.52E-09
VIT_03s0132g00080.t01	105	55	88	12	35	38	-1.503390531	0.002172261	0.010412027
VIT_02s0087g00460.t01	590	863	647	633	712	819	0.146965054	0.3066209	0.490340742
VIT_00s0238g00120.t01	3	6	5	1	4	4	-0.536894259	0.650569683	0.790831069
VIT_16s0098g01030.t01	553	549	568	346	311	417	-0.551151061	0.001720994	0.008534165
VIT_16s0098g01280.t01	416	496	498	971	831	796	0.980445197	3.27E-10	7.70E-09
VIT_04s0008g02240.t01	5	24	13	0	3	6	-2.087942363	0.05582975	0.144206241
VIT_05s0020g01880.t01	1450	1650	1739	1674	1518	1533	0.059904502	0.645142736	0.786446958
VIT_02s0025g02500.t01	22960	19831	21261	26980	25681	27289	0.398674123	0.006107208	0.024489797
VIT_13s0019g01140.t01	477	508	473	352	382	524	-0.126788342	0.487291252	0.663032316
VIT_09s0002g01690.t01	773	1163	1157	1232	1060	925	0.166396125	0.346617541	0.532794163
VIT_08s0007g07420.t01	8228	9441	8491	8311	10027	10411	0.225998431	0.031330794	0.092469863
VIT_00s0992g00010.t01	907	1082	933	1135	1186	1181	0.356915492	0.000796652	0.004478502
VIT_01s0011g03660.t01	1314	2386	1937	2559	3184	2914	0.73177457	2.76E-06	3.02E-05
VIT_14s0066g01870.t01	386	500	386	354	372	391	-0.087758313	0.542598826	0.709855178
VIT_05s0094g01490.t01	2816	3375	3069	2743	2970	2743	-0.035785858	0.704665645	0.828952388
VIT_00s0394g00010.t01	264	280	280	285	220	305	0.067132522	0.736839104	0.850316412
VIT_06s0004g03300.t01	1895	2438	2093	1318	1628	1639	-0.391088788	0.000418461	0.002555789
VIT_14s0030g02180.t01	10291	11540	10664	14313	13470	14849	0.484637095	1.76E-06	2.03E-05
VIT_12s0035g02210.t01	581	725	696	508	622	494	-0.206338154	0.155874117	0.3092764
VIT_03s0063g00670.t01	16	46	19	21	39	71	0.821156625	0.146893123	0.296157014
VIT_12s0028g02360.t01	5	33	19	8	21	16	-0.195825269	0.790575548	0.883834204
VIT_18s0075g00860.t01	0	0	0	0	2	0	1.92043903	0.634567165	1
VIT_05s0049g01230.t01	2205	3604	3112	2357	2215	2124	-0.301172901	0.033741983	0.097994696
VIT_18s0001g08580.t01	6751	4034	5195	3165	4175	5231	-0.294518943	0.223374246	0.396603607
VIT_08s0007g05420.t01	855	856	1117	1484	1372	1225	0.616954145	0.000464032	0.002787967
VIT_11s0016g05620.t01	7442	10565	7687	6162	7803	8214	-0.110580554	0.383710008	0.569950153
VIT_09s0002g01590.t01	160	278	246	318	454	495	0.993676569	4.65E-06	4.83E-05
VIT_11s0037g00040.t01	361	722	403	499	738	800	0.573207316	0.012225337	0.043244791
VIT_04s0043g00140.t01	528	593	655	805	774	686	0.444442168	0.004301879	0.018335839
VIT_08s0032g01020.t01	9199	11313	10421	10201	10099	10305	0.081828018	0.352671234	0.539311644
